ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Root
Uighur-225_tonguen-1-1,Uighur-225_tonguen-1,til,12,false,expert,,t   i   l   -   -,,,*tVl: TL
Uzbek-225_tonguen-1-1,Uzbek-225_tonguen-1,til,12,false,expert,,t   i   l   -   -,,,*tVl: TL
Yakut-225_tonguen-1-1,Yakut-225_tonguen-1,tɯl,12,false,expert,,t   ɯ   l   -   -,,,*tVl: TL
CodexCumanicus-226_toothn-1-1,CodexCumanicus-226_toothn-1,tis,72,false,expert,,t   i   s,,,*ti:ĺ
NorthAltai-226_toothn-1-1,NorthAltai-226_toothn-1,tiʃ,72,false,expert,,t   i   ʃ,,,*ti:ĺ
OldUyghur-226_toothn-1-1,OldUyghur-226_toothn-1,tiʃ,72,false,expert,,t   i   ʃ,,,*ti:ĺ
SouthAltai-226_toothn-1-1,SouthAltai-226_toothn-1,tiʃ,72,false,expert,,t   i   ʃ,,,*ti:ĺ
Azeri-226_toothn-1-1,Azeri-226_toothn-1,diʃ,72,false,expert,,d   i   ʃ,,,*ti:ĺ
Bashkir-226_toothn-1-1,Bashkir-226_toothn-1,teʃ,72,false,expert,,t   e   ʃ,,,*ti:ĺ
CrimeanTatar-226_toothn-1-1,CrimeanTatar-226_toothn-1,tiʃ,72,false,expert,,t   i   ʃ,,,*ti:ĺ
Dolgan-226_toothn-1-1,Dolgan-226_toothn-1,ti:s,72,false,expert,,t   i ː   s,,,*ti:ĺ
Gagauz-226_toothn-1-1,Gagauz-226_toothn-1,diʃ,72,false,expert,,d   i   ʃ,,,*ti:ĺ
KaraKalpak-226_toothn-1-1,KaraKalpak-226_toothn-1,tis,72,false,expert,,t   i   s,,,*ti:ĺ
KarachayBalkar-226_toothn-1-1,KarachayBalkar-226_toothn-1,tiʃ,72,false,expert,,t   i   ʃ,,,*ti:ĺ
Karaim-226_toothn-1-1,Karaim-226_toothn-1,"tis (h), tiʃ (tk), diʃ (k)",72,false,expert,,t   i   s,,,*ti:ĺ
Kazakh-226_toothn-1-1,Kazakh-226_toothn-1,tɘs,72,false,expert,,t   ĭ   s,,,*ti:ĺ
Khakas-226_toothn-1-1,Khakas-226_toothn-1,tɘs,72,false,expert,,t   ĭ   s,,,*ti:ĺ
Khalaj-226_toothn-1-1,Khalaj-226_toothn-1,ti:iʃ,72,false,expert,,t   i ː   ʃ,,,*ti:ĺ
Kirghiz-226_toothn-1-1,Kirghiz-226_toothn-1,tiʃ,72,false,expert,,t   i   ʃ,,,*ti:ĺ
Kumyk-226_toothn-1-1,Kumyk-226_toothn-1,tiʃ,72,false,expert,,t   i   ʃ,,,*ti:ĺ
MiddleChulym-226_toothn-1-1,MiddleChulym-226_toothn-1,tɘs,72,false,expert,,t   ĭ   s,,,*ti:ĺ
Nogai-226_toothn-1-1,Nogai-226_toothn-1,tis,72,false,expert,,t   i   s,,,*ti:ĺ
Salar-226_toothn-1-1,Salar-226_toothn-1,tiʨ,72,false,expert,,t   i   t ʃ,,,*ti:ĺ
SarygYugur-226_toothn-1-1,SarygYugur-226_toothn-1,"tɯs, tes",72,false,expert,,t   ɯ   s,,,*ti:ĺ
Shor-226_toothn-1-1,Shor-226_toothn-1,tiʃ,72,false,expert,,t   i   ʃ,,,*ti:ĺ
Tatar-226_toothn-1-1,Tatar-226_toothn-1,teʃ,72,false,expert,,t   e   ʃ,,,*ti:ĺ
Tofa-226_toothn-1-1,Tofa-226_toothn-1,dɘʃ,72,false,expert,,d   ĭ   ʃ,,,*ti:ĺ
Turkish-226_toothn-1-1,Turkish-226_toothn-1,diʃ,72,false,expert,,d   i   ʃ,,,*ti:ĺ
Turkmen-226_toothn-1-1,Turkmen-226_toothn-1,diʃ,72,false,expert,,d   i   ʃ,,,*ti:ĺ
Uighur-226_toothn-1-1,Uighur-226_toothn-1,ʨiʃ,72,false,expert,,t ʃ   i   ʃ,,,*ti:ĺ
Uzbek-226_toothn-1-1,Uzbek-226_toothn-1,tiʃ,72,false,expert,,t   i   ʃ,,,*ti:ĺ
Yakut-226_toothn-1-1,Yakut-226_toothn-1,ti:s,72,false,expert,,t   i ː   s,,,*ti:ĺ
Chuvash-226_toothn-1-1,Chuvash-226_toothn-1,ʃə̈l,73,false,expert,,,,,*si:ĺ = *sï:ĺ
CodexCumanicus-227_treen-1-1,CodexCumanicus-227_treen-1,terac,871,false,expert,,t   e   r   a   c,,,terek
CrimeanTatar-227_treen-1-1,CrimeanTatar-227_treen-1,terek,871,false,expert,,t   e   r   e   k,,,terek
KarachayBalkar-227_treen-1-1,KarachayBalkar-227_treen-1,terek,871,false,expert,,t   e   r   e   k,,,terek
Karaim-227_treen-1-1,Karaim-227_treen-1,tørɛk,871,false,expert,,t   ø   r   æ   k,,,terek
Kumyk-227_treen-1-1,Kumyk-227_treen-1,terek,871,false,expert,,t   e   r   e   k,,,terek
Nogai-227_treen-1-1,Nogai-227_treen-1,terek,871,false,expert,,t   e   r   e   k,,,terek
SarygYugur-227_treen-1-1,SarygYugur-227_treen-1,"terek, (terik)",871,false,expert,,t   e   r   e   k,,,terek
Baraba-227_treen-1-1,Baraba-227_treen-1,aɣats,872,false,expert,,-   -   a   -   ɣ   a   ts,,,aɣač
NorthAltai-227_treen-1-1,NorthAltai-227_treen-1,aɣaʃ,872,false,expert,,-   -   a   -   ɣ   a   ʃ,,,aɣač
OldUyghur-227_treen-1-1,OldUyghur-227_treen-1,ɯɣatɕ,872,false,expert,,-   -   ɯ   -   ɣ   a   t ʃ,,,aɣač
SouthAltai-227_treen-1-1,SouthAltai-227_treen-1,aγaʃ,872,false,expert,,-   -   a   -   ɣ   a   ʃ,,,aɣač
Azeri-227_treen-1-1,Azeri-227_treen-1,aɣaǰ,872,false,expert,,-   -   a   -   ɣ   a   ʥ,,,aɣač
Bashkir-227_treen-1-1,Bashkir-227_treen-1,aɣas,872,false,expert,,-   -   a   -   ɣ   a   s,,,aɣač
Chuvash-227_treen-1-1,Chuvash-227_treen-1,jɯvə̈ɕ,872,false,expert,,-   j   ɯ   -   v   ə   ɕ,,,aɣač
Dolgan-227_treen-1-1,Dolgan-227_treen-1,mas,872,false,expert,,-   -   -   m   -   a   s,,,aɣač
Gagauz-227_treen-1-1,Gagauz-227_treen-1,a:ʨ,872,false,expert,,-   -   a ː   -   -   -   t ʃ,,,aɣač
KaraKalpak-227_treen-1-1,KaraKalpak-227_treen-1,aɣaʃ,872,false,expert,,-   -   a   -   ɣ   a   ʃ,,,aɣač
Kazakh-227_treen-1-1,Kazakh-227_treen-1,aɣaʃ,872,false,expert,,-   -   a   -   ɣ   a   ʃ,,,aɣač
Khakas-227_treen-1-1,Khakas-227_treen-1,aɣas,872,false,expert,,-   -   a   -   ɣ   a   s,,,aɣač
Khalaj-227_treen-1-1,Khalaj-227_treen-1,haɣaʨ,872,false,expert,,h   -   a   -   ɣ   a   t ʃ,,,aɣač
Kirghiz-227_treen-1-1,Kirghiz-227_treen-1,ʥɯɣaʨ,872,false,expert,,-   ʥ   ɯ   -   ɣ   a   ʨ,,,aɣač
MiddleChulym-227_treen-1-1,MiddleChulym-227_treen-1,aaʨ,872,false,expert,,-   -   a ː   -   -   -   t ʃ,,,aɣač
Salar-227_treen-1-1,Salar-227_treen-1,aɣaʨ,872,false,expert,,-   -   a   -   ɣ   a   t ʃ,,,aɣač
Shor-227_treen-1-1,Shor-227_treen-1,aɣaʃ,872,false,expert,,-   -   a   -   ɣ   a   ʃ,,,aɣač
Tatar-227_treen-1-1,Tatar-227_treen-1,aɣaʨ,872,false,expert,,-   -   a   -   ɣ   a   t ʃ,,,aɣač
Tofa-227_treen-1-1,Tofa-227_treen-1,neʃ,872,false,expert,,-   n   e   -   -   -   ʃ,,,aɣač
Turkish-227_treen-1-1,Turkish-227_treen-1,aɣaʨ,872,false,expert,,-   -   a   -   ɣ   a   t ʃ,,,aɣač
Turkmen-227_treen-1-1,Turkmen-227_treen-1,aɣaʨ,872,false,expert,,-   -   a   -   ɣ   a   t ʃ,,,aɣač
Tuvan-227_treen-1-1,Tuvan-227_treen-1,ɯjaʃ,872,false,expert,,-   -   ɯ   j   -   a   ʃ,,,aɣač
Uighur-227_treen-1-1,Uighur-227_treen-1,jaɣaʨ,872,false,expert,,-   j   a   -   ɣ   a   t ʃ,,,aɣač
Yakut-227_treen-1-1,Yakut-227_treen-1,mas,872,false,expert,,-   -   -   m   -   a   s,,,aɣač
OldUyghur-227_treen-2-1,OldUyghur-227_treen-2,søgyt,873,false,expert,,,,,*segöt
Baraba-228_true-1-1,Baraba-228_true-1,tɕɯn,874,false,expert,,-   t ʃ   ɯ   n,,,čïn
CodexCumanicus-228_true-1-1,CodexCumanicus-228_true-1,tɕin,874,false,expert,,-   t ʃ   i   n,,,čïn
NorthAltai-228_true-1-1,NorthAltai-228_true-1,tɕɯn,874,false,expert,,-   t ʃ   ɯ   n,,,čïn
OldUyghur-228_true-1-1,OldUyghur-228_true-1,tɕɯn,874,false,expert,,-   t ʃ   ɯ   n,,,čïn
SouthAltai-228_true-1-1,SouthAltai-228_true-1,ʨɯn,874,false,expert,,-   t ʃ   ɯ   n,,,čïn
Chuvash-228_true-1-1,Chuvash-228_true-1,ʨə̈n,874,false,expert,,-   t ʃ   ə   n,,,čïn
KaraKalpak-228_true-1-1,KaraKalpak-228_true-1,? ʃɯn,874,false,expert,,-   ʃ   ɯ   n,,,čïn
Kazakh-228_true-1-1,Kazakh-228_true-1,ʃɯn(dɯq),874,false,expert,,-   ʃ   ɯ   n,,,čïn
Khakas-228_true-1-1,Khakas-228_true-1,sɯn,874,false,expert,,-   s   ɯ   n,,,čïn
Kirghiz-228_true-1-1,Kirghiz-228_true-1,ʨɯn(dɯq),874,false,expert,,-   ʨ   ɯ   n,,,čïn
MiddleChulym-228_true-1-1,MiddleChulym-228_true-1,sən,874,false,expert,,-   s   ə   n,,,čïn
Nogai-228_true-1-1,Nogai-228_true-1,ušɯn,874,false,expert,,u   ʃ   ɯ   n,,,čïn
Salar-228_true-1-1,Salar-228_true-1,ʨeŋ,874,false,expert,,-   t ʃ   e   ŋ,,,čïn
SarygYugur-228_true-1-1,SarygYugur-228_true-1,ʨɯn,874,false,expert,,-   t ʃ   ɯ   n,,,čïn
Shor-228_true-1-1,Shor-228_true-1,šɯn,874,false,expert,,-   ʃ   ɯ   n,,,čïn
Tatar-228_true-1-1,Tatar-228_true-1,ʨɯn,874,false,expert,,-   t ʃ   ɯ   n,,,čïn
Tofa-228_true-1-1,Tofa-228_true-1,ʃɯn(nɯɣ),874,false,expert,,-   ʃ   ɯ   n,,,čïn
Turkmen-228_true-1-1,Turkmen-228_true-1,ʨɯn,874,false,expert,,-   t ʃ   ɯ   n,,,čïn
Tuvan-228_true-1-1,Tuvan-228_true-1,ʃɯn(ʨɯ),874,false,expert,,-   ʃ   ɯ   n,,,čïn
Uighur-228_true-1-1,Uighur-228_true-1,ʨin,874,false,expert,,-   t ʃ   i   n,,,čïn
CodexCumanicus-228_true-2-1,CodexCumanicus-228_true-2,kerti,875,false,expert,,k   e   r   t   i   -,,,*gẹrtü
OldUyghur-228_true-2-1,OldUyghur-228_true-2,kertø,875,false,expert,,k   e   r   t   ø   -,,,*gẹrtü
Dolgan-228_true-1-1,Dolgan-228_true-1,kirdik,875,false,expert,,k   i   r   d   i   k,,,*gẹrtü
KarachayBalkar-228_true-1-1,KarachayBalkar-228_true-1,kerti,875,false,expert,,k   e   r   t   i   -,,,*gẹrtü
Kumyk-228_true-1-1,Kumyk-228_true-1,gerti,875,false,expert,,g   e   r   t   i   -,,,*gẹrtü
Turkish-228_true-1-1,Turkish-228_true-1,gerʨek,875,false,expert,,g   e   r   t ʃ   e   k,,,*gẹrtü
Yakut-228_true-1-1,Yakut-228_true-1,kɯrǰɯk,875,false,expert,,k   ɯ   r   ʥ   ɯ   k,,,*gẹrtü
Baraba-228_true-2-1,Baraba-228_true-2,turɯ,876,false,expert,,t   u   -   r   ɯ,,,doɣru
Azeri-228_true-1-1,Azeri-228_true-1,doɣru,876,false,expert,,d   o   ɣ   r   u,,,doɣru
CrimeanTatar-228_true-1-1,CrimeanTatar-228_true-1,doɣru,876,false,expert,,d   o   ɣ   r   u,,,doɣru
Gagauz-228_true-1-1,Gagauz-228_true-1,do:ru,876,false,expert,,d   o ː   -   r   u,,,doɣru
Karaim-228_true-1-1,Karaim-228_true-1,doɣru,876,false,expert,,d   o   ɣ   r   u,,,doɣru
Khalaj-228_true-1-1,Khalaj-228_true-1,toɣrɯ,876,false,expert,,t   o   ɣ   r   ɯ,,,doɣru
Turkmen-228_true-2-1,Turkmen-228_true-2,doɣrɯ,876,false,expert,,d   o   ɣ   r   ɯ,,,doɣru
SouthAltai-229_turnv-1-1,SouthAltai-229_turnv-1,? buru,877,false,expert,,b   u   r   u,,,bur
Bashkir-229_turnv-1-1,Bashkir-229_turnv-1,bor,877,false,expert,,b   o   r   -,,,bur
Chuvash-229_turnv-1-1,Chuvash-229_turnv-1,pör,877,false,expert,,p   ŏ   r   -,,,bur
KaraKalpak-229_turnv-1-1,KaraKalpak-229_turnv-1,bur,877,false,expert,,b   u   r   -,,,bur
KarachayBalkar-229_turnv-1-1,KarachayBalkar-229_turnv-1,bur,877,false,expert,,b   u   r   -,,,bur
Kazakh-229_turnv-1-1,Kazakh-229_turnv-1,bŭr,877,false,expert,,b   u   r   -,,,bur
Kirghiz-229_turnv-1-1,Kirghiz-229_turnv-1,bur(a),877,false,expert,,b   u   r   a,,,bur
Kumyk-229_turnv-1-1,Kumyk-229_turnv-1,bur,877,false,expert,,b   u   r   -,,,bur
Nogai-229_turnv-1-1,Nogai-229_turnv-1,bur,877,false,expert,,b   u   r   -,,,bur
Shor-229_turnv-1-1,Shor-229_turnv-1,pur,877,false,expert,,p   u   r   -,,,bur
Tatar-229_turnv-1-1,Tatar-229_turnv-1,bor,877,false,expert,,b   o   r   -,,,bur
Uighur-229_turnv-1-1,Uighur-229_turnv-1,bur,877,false,expert,,b   u   r   -,,,bur
Uzbek-229_turnv-1-1,Uzbek-229_turnv-1,bura,877,false,expert,,b   u   r   a,,,bur
Azeri-229_turnv-1-1,Azeri-229_turnv-1,døndɛr,878,false,expert,,d   ø   n   d   æ   r,,,dönder
Gagauz-229_turnv-1-1,Gagauz-229_turnv-1,døndyr,878,false,expert,,d   ø   n   d   y   r,,,dönder
Turkish-229_turnv-1-1,Turkish-229_turnv-1,døndyr,878,false,expert,,d   ø   n   d   y   r,,,dönder
Azeri-229_turnv-2-1,Azeri-229_turnv-2,ʨevir,879,false,expert,,t ʃ   e   v   i   r,,,čebir
Karaim-229_turnv-1-1,Karaim-229_turnv-1,ʦivir,879,false,expert,,ts   i   v   i   r,,,čebir
Khalaj-229_turnv-1-1,Khalaj-229_turnv-1,ʨɛvir,879,false,expert,,t ʃ   æ   v   i   r,,,čebir
Dolgan-229_turnv-1-1,Dolgan-229_turnv-1,? tuora(t),880,false,expert,,t   u   o   r   a   t,,,tuora(t)
OldUyghur-229_turnv-1-1,OldUyghur-229_turnv-1,evir,881,false,expert,,e   v   i   r,,,*ebir
Turkmen-229_turnv-1-1,Turkmen-229_turnv-1,? øwyr,881,false,expert,,ø   w   y   r,,,*ebir
NorthAltai-229_turnv-1-1,NorthAltai-229_turnv-1,ajlandɯr,882,false,expert,,a   j   l   a   n   d   ɯ   r,,,ajlandïr
Khakas-229_turnv-1-1,Khakas-229_turnv-1,ajlandɯr,882,false,expert,,a   j   l   a   n   d   ɯ   r,,,ajlandïr
Uighur-229_turnv-2-1,Uighur-229_turnv-2,? ajlandur,882,false,expert,,a   j   l   a   n   d   u   r,,,ajlandïr
Tuvan-229_turnv-1-1,Tuvan-229_turnv-1,ergildir,883,false,expert,,e   r   g   i   l   -   d   i   r,,,ergi
Yakut-229_turnv-1-1,Yakut-229_turnv-1,ergit,883,false,expert,,e   r   g   -   -   i   t   -   -,,,ergi
Baraba-230_two-1-1,Baraba-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
CodexCumanicus-230_two-1-1,CodexCumanicus-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
NorthAltai-230_two-1-1,NorthAltai-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
OldUyghur-230_two-1-1,OldUyghur-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
SouthAltai-230_two-1-1,SouthAltai-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
Azeri-230_two-1-1,Azeri-230_two-1,iki,348,false,expert,,i   -   k   i,,,*ẹk(k)i
Bashkir-230_two-1-1,Bashkir-230_two-1,ike,348,false,expert,,i   -   k   e,,,*ẹk(k)i
Chuvash-230_two-1-1,Chuvash-230_two-1,"ikkɘ, igɘ, ik",348,false,expert,,i   -   k   ĭ,,,*ẹk(k)i
CrimeanTatar-230_two-1-1,CrimeanTatar-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
Dolgan-230_two-1-1,Dolgan-230_two-1,ikki,348,false,expert,,i   -   k ː   i,,,*ẹk(k)i
Gagauz-230_two-1-1,Gagauz-230_two-1,iki,348,false,expert,,i   -   k   i,,,*ẹk(k)i
KaraKalpak-230_two-1-1,KaraKalpak-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
KarachayBalkar-230_two-1-1,KarachayBalkar-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
Karaim-230_two-1-1,Karaim-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
Kazakh-230_two-1-1,Kazakh-230_two-1,ekɘ,348,false,expert,,e   -   k   ĭ,,,*ẹk(k)i
Khakas-230_two-1-1,Khakas-230_two-1,ɘkɘ,348,false,expert,,ĭ   -   k   ĭ,,,*ẹk(k)i
Khalaj-230_two-1-1,Khalaj-230_two-1,ɛkki,348,false,expert,,æ   -   k ː   i,,,*ẹk(k)i
Kirghiz-230_two-1-1,Kirghiz-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
Kumyk-230_two-1-1,Kumyk-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
MiddleChulym-230_two-1-1,MiddleChulym-230_two-1,igɘ,348,false,expert,,i   -   g   ĭ,,,*ẹk(k)i
Nogai-230_two-1-1,Nogai-230_two-1,eki,348,false,expert,,e   -   k   i,,,*ẹk(k)i
Salar-230_two-1-1,Salar-230_two-1,"iʃki, iʨki",348,false,expert,,i   ʃ   k   i,,,*ẹk(k)i
SarygYugur-230_two-1-1,SarygYugur-230_two-1,iʃke,348,false,expert,,i   ʃ   k   e,,,*ẹk(k)i
Shor-230_two-1-1,Shor-230_two-1,ijgi,348,false,expert,,i   j   g   i,,,*ẹk(k)i
Tatar-230_two-1-1,Tatar-230_two-1,ike,348,false,expert,,i   -   k   e,,,*ẹk(k)i
Tofa-230_two-1-1,Tofa-230_two-1,iˁhi,348,false,expert,,i ˁ   -   h   i,,,*ẹk(k)i
Turkish-230_two-1-1,Turkish-230_two-1,iki,348,false,expert,,i   -   k   i,,,*ẹk(k)i
Turkmen-230_two-1-1,Turkmen-230_two-1,iki,348,false,expert,,i   -   k   i,,,*ẹk(k)i
Tuvan-230_two-1-1,Tuvan-230_two-1,iji,348,false,expert,,i   j   -   i,,,*ẹk(k)i
Uighur-230_two-1-1,Uighur-230_two-1,ikki,348,false,expert,,i   -   k ː   i,,,*ẹk(k)i
Uzbek-230_two-1-1,Uzbek-230_two-1,ikki,348,false,expert,,i   -   k ː   i,,,*ẹk(k)i
Yakut-230_two-1-1,Yakut-230_two-1,ikki,348,false,expert,,i   -   k ː   i,,,*ẹk(k)i
CodexCumanicus-231_vomitv-1-1,CodexCumanicus-231_vomitv-1,cus,884,false,expert,,c   u   s   -   -   -   -,,,ḳus
NorthAltai-231_vomitv-1-1,NorthAltai-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
OldUyghur-231_vomitv-1-1,OldUyghur-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
SouthAltai-231_vomitv-1-1,SouthAltai-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Azeri-231_vomitv-1-1,Azeri-231_vomitv-1,ɢus,884,false,expert,,ɢ   u   s   -   -   -   -,,,ḳus
Bashkir-231_vomitv-1-1,Bashkir-231_vomitv-1,qoθ,884,false,expert,,q   o   θ   -   -   -   -,,,ḳus
Chuvash-231_vomitv-1-1,Chuvash-231_vomitv-1,χös,884,false,expert,,χ   ŏ   s   -   -   -   -,,,ḳus
CrimeanTatar-231_vomitv-1-1,CrimeanTatar-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Gagauz-231_vomitv-1-1,Gagauz-231_vomitv-1,kus,884,false,expert,,k   u   s   -   -   -   -,,,ḳus
KaraKalpak-231_vomitv-1-1,KaraKalpak-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
KarachayBalkar-231_vomitv-1-1,KarachayBalkar-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Karaim-231_vomitv-1-1,Karaim-231_vomitv-1,kus,884,false,expert,,k   u   s   -   -   -   -,,,ḳus
Kazakh-231_vomitv-1-1,Kazakh-231_vomitv-1,qŭs,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Khakas-231_vomitv-1-1,Khakas-231_vomitv-1,χus,884,false,expert,,χ   u   s   -   -   -   -,,,ḳus
Khalaj-231_vomitv-1-1,Khalaj-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Kirghiz-231_vomitv-1-1,Kirghiz-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Kumyk-231_vomitv-1-1,Kumyk-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
MiddleChulym-231_vomitv-1-1,MiddleChulym-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Nogai-231_vomitv-1-1,Nogai-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
SarygYugur-231_vomitv-1-1,SarygYugur-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Tatar-231_vomitv-1-1,Tatar-231_vomitv-1,qos,884,false,expert,,q   o   s   -   -   -   -,,,ḳus
Tofa-231_vomitv-1-1,Tofa-231_vomitv-1,quˁs,884,false,expert,,q   u ˁ   s   -   -   -   -,,,ḳus
Turkish-231_vomitv-1-1,Turkish-231_vomitv-1,kus,884,false,expert,,k   u   s   -   -   -   -,,,ḳus
Turkmen-231_vomitv-1-1,Turkmen-231_vomitv-1,ɢus,884,false,expert,,ɢ   u   s   -   -   -   -,,,ḳus
Tuvan-231_vomitv-1-1,Tuvan-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Uighur-231_vomitv-1-1,Uighur-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Uzbek-231_vomitv-1-1,Uzbek-231_vomitv-1,qus,884,false,expert,,q   u   s   -   -   -   -,,,ḳus
Yakut-231_vomitv-1-1,Yakut-231_vomitv-1,χotuola:,884,false,expert,,χ   o   t   u   o   l   a ː,,,ḳus
Baraba-232_walkv-1-1,Baraba-232_walkv-1,jør,885,false,expert,,j   ø   r   -,,,*jorï / *jüri
CodexCumanicus-232_walkv-1-1,CodexCumanicus-232_walkv-1,jur,885,false,expert,,j   u   r   -,,,*jorï / *jüri
NorthAltai-232_walkv-1-1,NorthAltai-232_walkv-1,tɕor,885,false,expert,,t ʃ   o   r   -,,,*jorï / *jüri
OldUyghur-232_walkv-1-1,OldUyghur-232_walkv-1,jorɯ,885,false,expert,,j   o   r   ɯ,,,*jorï / *jüri
Azeri-232_walkv-1-1,Azeri-232_walkv-1,jeri,885,false,expert,,j   e   r   i,,,*jorï / *jüri
Bashkir-232_walkv-1-1,Bashkir-232_walkv-1,jør(ø),885,false,expert,,j   ø   r   ø,,,*jorï / *jüri
Chuvash-232_walkv-1-1,Chuvash-232_walkv-1,ɕyre,885,false,expert,,ɕ   y   r   e,,,*jorï / *jüri
CrimeanTatar-232_walkv-1-1,CrimeanTatar-232_walkv-1,jyr,885,false,expert,,j   y   r   -,,,*jorï / *jüri
KaraKalpak-232_walkv-1-1,KaraKalpak-232_walkv-1,ʒyr,885,false,expert,,ʒ   y   r   -,,,*jorï / *jüri
KarachayBalkar-232_walkv-1-1,KarachayBalkar-232_walkv-1,ʥyry,885,false,expert,,ʥ   y   r   y,,,*jorï / *jüri
Karaim-232_walkv-1-1,Karaim-232_walkv-1,jyry,885,false,expert,,j   y   r   y,,,*jorï / *jüri
Kazakh-232_walkv-1-1,Kazakh-232_walkv-1,ʒyr,885,false,expert,,ʒ   y   r   -,,,*jorï / *jüri
Khakas-232_walkv-1-1,Khakas-232_walkv-1,ʨør,885,false,expert,,t ʃ   ø   r   -,,,*jorï / *jüri
Khalaj-232_walkv-1-1,Khalaj-232_walkv-1,jorɯ,885,false,expert,,j   o   r   ɯ,,,*jorï / *jüri
Kirghiz-232_walkv-1-1,Kirghiz-232_walkv-1,ʥyr,885,false,expert,,ʥ   y   r   -,,,*jorï / *jüri
Kumyk-232_walkv-1-1,Kumyk-232_walkv-1,jyry,885,false,expert,,j   y   r   y,,,*jorï / *jüri
MiddleChulym-232_walkv-1-1,MiddleChulym-232_walkv-1,ʨør,885,false,expert,,t ʃ   ø   r   -,,,*jorï / *jüri
Nogai-232_walkv-1-1,Nogai-232_walkv-1,jyr,885,false,expert,,j   y   r   -,,,*jorï / *jüri
Salar-232_walkv-1-1,Salar-232_walkv-1,"jyr, jer",885,false,expert,,j   y   r   -,,,*jorï / *jüri
Shor-232_walkv-1-1,Shor-232_walkv-1,tɕør,885,false,expert,,t ʃ   ø   r   -,,,*jorï / *jüri
Tatar-232_walkv-1-1,Tatar-232_walkv-1,jør,885,false,expert,,j   ø   r   -,,,*jorï / *jüri
Tofa-232_walkv-1-1,Tofa-232_walkv-1,ʨoru,885,false,expert,,t ʃ   o   r   u,,,*jorï / *jüri
Turkish-232_walkv-1-1,Turkish-232_walkv-1,jyry,885,false,expert,,j   y   r   y,,,*jorï / *jüri
Turkmen-232_walkv-1-1,Turkmen-232_walkv-1,jøre,885,false,expert,,j   ø   r   e,,,*jorï / *jüri
Tuvan-232_walkv-1-1,Tuvan-232_walkv-1,ʨoru,885,false,expert,,t ʃ   o   r   u,,,*jorï / *jüri
Uighur-232_walkv-1-1,Uighur-232_walkv-1,ʒyr,885,false,expert,,ʒ   y   r   -,,,*jorï / *jüri
Uzbek-232_walkv-1-1,Uzbek-232_walkv-1,jur,885,false,expert,,j   u   r   -,,,*jorï / *jüri
Yakut-232_walkv-1-1,Yakut-232_walkv-1,χa:mp,886,false,expert,,,,,*Ka:m
Azeri-232_walkv-2-1,Azeri-232_walkv-2,gjɛz,887,false,expert,,g ˈ   æ   z,,,*gEŕ
Gagauz-232_walkv-1-1,Gagauz-232_walkv-1,gez,887,false,expert,,g   e   z,,,*gEŕ
NorthAltai-232_walkv-2-1,NorthAltai-232_walkv-2,pas,888,false,expert,,p   a   s,,,bas
SouthAltai-232_walkv-1-1,SouthAltai-232_walkv-1,bas,888,false,expert,,b   a   s,,,bas
Dolgan-232_walkv-1-1,Dolgan-232_walkv-1,? bar,889,false,expert,,b   a   r,,,par
SarygYugur-232_walkv-1-1,SarygYugur-232_walkv-1,"par, var",889,false,expert,,p   a   r,,,par
